round, nodes, instance, generation, time, cost
4,150, 4, 901, 364.96, 396.404
4,150, 4, 902, 365.4, 416.706
4,150, 4, 903, 365.815, 430.789
4,150, 4, 904, 366.215, 430.787
4,150, 4, 905, 366.658, 431.511
4,150, 4, 906, 367.077, 440.77
4,150, 4, 907, 367.494, 428.169
4,150, 4, 908, 367.908, 426.968
4,150, 4, 909, 368.323, 419.514
4,150, 4, 910, 368.737, 423.743
4,150, 4, 911, 369.181, 430.926
4,150, 4, 912, 369.632, 427.525
4,150, 4, 913, 370.03, 436.641
4,150, 4, 914, 370.524, 430.779
4,150, 4, 915, 370.954, 416.658
4,150, 4, 916, 371.354, 413.471
4,150, 4, 917, 371.735, 426.827
4,150, 4, 918, 372.166, 425.476
4,150, 4, 919, 372.559, 419.556
4,150, 4, 920, 372.984, 407.876
4,150, 4, 921, 373.365, 429.603
4,150, 4, 922, 373.782, 443.122
4,150, 4, 923, 374.206, 427.805
4,150, 4, 924, 374.582, 423.634
4,150, 4, 925, 375.006, 442.07
4,150, 4, 926, 375.429, 443.184
4,150, 4, 927, 375.808, 429.587
4,150, 4, 928, 376.223, 437.36
4,150, 4, 929, 376.646, 449.639
4,150, 4, 930, 377.085, 432.764
4,150, 4, 931, 377.472, 420.456
4,150, 4, 932, 377.904, 429.824
4,150, 4, 933, 378.345, 433.954
4,150, 4, 934, 378.764, 428.421
4,150, 4, 935, 379.174, 436.968
4,150, 4, 936, 379.603, 438.331
4,150, 4, 937, 380.032, 426.731
4,150, 4, 938, 380.432, 428.689
4,150, 4, 939, 380.868, 427.478
4,150, 4, 940, 381.256, 425.982
4,150, 4, 941, 381.655, 415.393
4,150, 4, 942, 382.063, 411.707
4,150, 4, 943, 382.48, 411.792
4,150, 4, 944, 382.91, 407.109
4,150, 4, 945, 383.351, 410.805
4,150, 4, 946, 383.763, 417.425
4,150, 4, 947, 384.143, 432.14
4,150, 4, 948, 384.593, 433.036
4,150, 4, 949, 384.99, 429.088
4,150, 4, 950, 385.385, 416.374
4,150, 4, 951, 385.853, 436.17
4,150, 4, 952, 386.27, 435.03
4,150, 4, 953, 386.663, 429.68
4,150, 4, 954, 387.025, 416.496
4,150, 4, 955, 387.439, 416.587
4,150, 4, 956, 387.846, 421.078
4,150, 4, 957, 388.27, 434.996
4,150, 4, 958, 388.705, 421.154
4,150, 4, 959, 389.108, 452.927
4,150, 4, 960, 389.538, 463.7
4,150, 4, 961, 389.958, 444.639
4,150, 4, 962, 390.397, 436.947
4,150, 4, 963, 390.838, 433.435
4,150, 4, 964, 391.269, 431.454
4,150, 4, 965, 391.681, 432.584
4,150, 4, 966, 392.099, 446.855
4,150, 4, 967, 392.506, 451.848
4,150, 4, 968, 392.966, 440.152
4,150, 4, 969, 393.371, 431.781
4,150, 4, 970, 393.802, 439.16
4,150, 4, 971, 394.221, 423.319
4,150, 4, 972, 394.634, 424.252
4,150, 4, 973, 395.016, 420.511
4,150, 4, 974, 395.418, 408.678
4,150, 4, 975, 395.821, 414.065
4,150, 4, 976, 396.267, 414.181
4,150, 4, 977, 396.651, 418.12
4,150, 4, 978, 397.052, 410.519
4,150, 4, 979, 397.471, 429.573
4,150, 4, 980, 397.881, 429.627
4,150, 4, 981, 398.334, 422.783
4,150, 4, 982, 398.726, 414.565
4,150, 4, 983, 399.135, 406.246
4,150, 4, 984, 399.524, 418.011
4,150, 4, 985, 399.927, 411.467
4,150, 4, 986, 400.369, 414.788
4,150, 4, 987, 400.798, 405.779
4,150, 4, 988, 401.214, 393.75
4,150, 4, 989, 401.653, 405.256
4,150, 4, 990, 402.062, 400.175
4,150, 4, 991, 402.473, 400.927
4,150, 4, 992, 402.873, 400.307
4,150, 4, 993, 403.304, 401.96
4,150, 4, 994, 403.686, 406.409
4,150, 4, 995, 404.095, 413.396
4,150, 4, 996, 404.475, 425.847
4,150, 4, 997, 404.905, 400.33
4,150, 4, 998, 405.322, 419.148
4,150, 4, 999, 405.737, 444.331
4,150, 4, 1000, 406.124, 448.837
4,150, 4, 1001, 406.563, 431.612
4,150, 4, 1002, 406.969, 439.808
4,150, 4, 1003, 407.35, 420.06
4,150, 4, 1004, 407.744, 408.998
4,150, 4, 1005, 408.146, 420.46
4,150, 4, 1006, 408.576, 418.406
4,150, 4, 1007, 408.962, 425.447
4,150, 4, 1008, 409.402, 426.685
4,150, 4, 1009, 409.834, 424.633
4,150, 4, 1010, 410.256, 421.549
4,150, 4, 1011, 410.675, 417.642
4,150, 4, 1012, 411.085, 422.207
4,150, 4, 1013, 411.52, 425.041
4,150, 4, 1014, 411.937, 406.199
4,150, 4, 1015, 412.333, 399.969
4,150, 4, 1016, 412.743, 416.428
4,150, 4, 1017, 413.154, 418.338
4,150, 4, 1018, 413.569, 405.071
4,150, 4, 1019, 414.013, 392.435
4,150, 4, 1020, 414.461, 417.264
4,150, 4, 1021, 414.86, 412.109
4,150, 4, 1022, 415.28, 437.384
4,150, 4, 1023, 415.679, 430.161
4,150, 4, 1024, 416.086, 429.735
4,150, 4, 1025, 416.501, 435.077
4,150, 4, 1026, 416.869, 432.471
4,150, 4, 1027, 417.304, 444.307
4,150, 4, 1028, 417.75, 435.825
4,150, 4, 1029, 418.203, 404.484
4,150, 4, 1030, 418.591, 450.749
4,150, 4, 1031, 419.039, 464.739
4,150, 4, 1032, 419.435, 458.336
4,150, 4, 1033, 419.802, 448.298
4,150, 4, 1034, 420.19, 437.738
4,150, 4, 1035, 420.578, 431.586
4,150, 4, 1036, 421.02, 430.986
4,150, 4, 1037, 421.47, 416.138
4,150, 4, 1038, 421.978, 419.418
4,150, 4, 1039, 422.426, 416.096
4,150, 4, 1040, 422.832, 421.573
4,150, 4, 1041, 423.181, 417.94
4,150, 4, 1042, 423.616, 423.133
4,150, 4, 1043, 423.981, 424.462
4,150, 4, 1044, 424.427, 434.139
4,150, 4, 1045, 424.857, 435.567
4,150, 4, 1046, 425.289, 430.372
4,150, 4, 1047, 425.705, 442.785
4,150, 4, 1048, 426.166, 440.759
4,150, 4, 1049, 426.592, 454.351
4,150, 4, 1050, 427.044, 443.426
4,150, 4, 1051, 427.46, 445.49
4,150, 4, 1052, 427.869, 450.279
4,150, 4, 1053, 428.277, 451.972
4,150, 4, 1054, 428.699, 452.566
4,150, 4, 1055, 429.068, 436.91
4,150, 4, 1056, 429.474, 460.067
4,150, 4, 1057, 429.921, 460.24
4,150, 4, 1058, 430.301, 446.896
4,150, 4, 1059, 430.718, 446.827
4,150, 4, 1060, 431.128, 441.75
4,150, 4, 1061, 431.568, 435.83
4,150, 4, 1062, 431.951, 404.357
4,150, 4, 1063, 432.351, 398.672
4,150, 4, 1064, 432.769, 420.222
4,150, 4, 1065, 433.17, 423.654
4,150, 4, 1066, 433.583, 430.524
4,150, 4, 1067, 433.989, 427.439
4,150, 4, 1068, 434.392, 409.881
4,150, 4, 1069, 434.802, 425.325
4,150, 4, 1070, 435.192, 441.424
4,150, 4, 1071, 435.551, 430.565
4,150, 4, 1072, 435.965, 431.934
4,150, 4, 1073, 436.411, 426.786
4,150, 4, 1074, 436.827, 427.476
4,150, 4, 1075, 437.214, 428.904
4,150, 4, 1076, 437.651, 446.506
4,150, 4, 1077, 438.028, 430.173
4,150, 4, 1078, 438.43, 413.188
4,150, 4, 1079, 438.851, 425.531
4,150, 4, 1080, 439.243, 403.38
4,150, 4, 1081, 439.636, 394.022
4,150, 4, 1082, 440.074, 389.535
4,150, 4, 1083, 440.487, 394.461
4,150, 4, 1084, 440.843, 402.8
4,150, 4, 1085, 441.277, 385.796
4,150, 4, 1086, 441.705, 392.17
4,150, 4, 1087, 442.133, 391.325
4,150, 4, 1088, 442.57, 376.399
4,150, 4, 1089, 443, 378.636
4,150, 4, 1090, 443.381, 382.721
4,150, 4, 1091, 443.805, 387.64
4,150, 4, 1092, 444.217, 376.737
4,150, 4, 1093, 444.647, 381.089
4,150, 4, 1094, 445.093, 393.469
4,150, 4, 1095, 445.466, 391.29
4,150, 4, 1096, 445.852, 397.006
4,150, 4, 1097, 446.265, 412.036
4,150, 4, 1098, 446.684, 418.54
4,150, 4, 1099, 447.101, 394.68
4,150, 4, 1100, 447.498, 418.172
4,150, 4, 1101, 447.917, 431.481
4,150, 4, 1102, 448.338, 420.797
4,150, 4, 1103, 448.733, 409.157
4,150, 4, 1104, 449.134, 404.251
4,150, 4, 1105, 449.544, 419.289
4,150, 4, 1106, 449.974, 412.246
4,150, 4, 1107, 450.457, 438.724
4,150, 4, 1108, 450.818, 435.949
4,150, 4, 1109, 451.21, 435.235
4,150, 4, 1110, 451.645, 428.653
4,150, 4, 1111, 452.093, 423.849
4,150, 4, 1112, 452.484, 432.53
4,150, 4, 1113, 452.865, 428.234
4,150, 4, 1114, 453.288, 418.119
4,150, 4, 1115, 453.72, 405.516
4,150, 4, 1116, 454.134, 425.428
4,150, 4, 1117, 454.515, 414.684
4,150, 4, 1118, 454.917, 414.961
4,150, 4, 1119, 455.346, 415.906
4,150, 4, 1120, 455.711, 410.807
4,150, 4, 1121, 456.106, 406.699
4,150, 4, 1122, 456.533, 403.798
4,150, 4, 1123, 456.954, 409.859
4,150, 4, 1124, 457.345, 412.668
4,150, 4, 1125, 457.743, 407.629
4,150, 4, 1126, 458.197, 410.5
4,150, 4, 1127, 458.578, 412.197
4,150, 4, 1128, 458.984, 403.596
4,150, 4, 1129, 459.358, 390.61
4,150, 4, 1130, 459.74, 393.379
4,150, 4, 1131, 460.193, 395.205
4,150, 4, 1132, 460.61, 393.016
4,150, 4, 1133, 461.058, 389.961
4,150, 4, 1134, 461.456, 384.501
4,150, 4, 1135, 461.87, 400.82
4,150, 4, 1136, 462.255, 394.548
4,150, 4, 1137, 462.666, 407.119
4,150, 4, 1138, 463.087, 409.998
4,150, 4, 1139, 463.514, 448.769
4,150, 4, 1140, 463.927, 422.045
4,150, 4, 1141, 464.348, 438.866
4,150, 4, 1142, 464.757, 445.403
4,150, 4, 1143, 465.146, 432.794
4,150, 4, 1144, 465.613, 435.216
4,150, 4, 1145, 466.042, 430.613
4,150, 4, 1146, 466.467, 425.922
4,150, 4, 1147, 466.882, 418.165
4,150, 4, 1148, 467.334, 406.638
4,150, 4, 1149, 467.787, 410.295
4,150, 4, 1150, 468.223, 408.483
4,150, 4, 1151, 468.601, 402.726
4,150, 4, 1152, 469.045, 404.612
4,150, 4, 1153, 469.447, 398.746
4,150, 4, 1154, 469.892, 410.897
4,150, 4, 1155, 470.29, 414.757
4,150, 4, 1156, 470.714, 419.375
4,150, 4, 1157, 471.146, 414.398
4,150, 4, 1158, 471.551, 421.043
4,150, 4, 1159, 471.998, 417.918
4,150, 4, 1160, 472.364, 411.467
4,150, 4, 1161, 472.789, 415.002
4,150, 4, 1162, 473.202, 406.311
4,150, 4, 1163, 473.647, 426.243
4,150, 4, 1164, 474.063, 422.914
4,150, 4, 1165, 474.449, 416.875
4,150, 4, 1166, 474.844, 394.605
4,150, 4, 1167, 475.263, 390.207
4,150, 4, 1168, 475.685, 374.388
4,150, 4, 1169, 476.123, 385.721
4,150, 4, 1170, 476.478, 382.559
4,150, 4, 1171, 476.863, 380.144
4,150, 4, 1172, 477.291, 388.341
4,150, 4, 1173, 477.701, 391.044
4,150, 4, 1174, 478.128, 380.82
4,150, 4, 1175, 478.571, 396.5
4,150, 4, 1176, 478.998, 403.863
4,150, 4, 1177, 479.416, 402.87
4,150, 4, 1178, 479.804, 395.927
4,150, 4, 1179, 480.196, 405.034
4,150, 4, 1180, 480.605, 398.117
4,150, 4, 1181, 480.993, 400.568
4,150, 4, 1182, 481.344, 392.273
4,150, 4, 1183, 481.739, 394.022
4,150, 4, 1184, 482.18, 412.811
4,150, 4, 1185, 482.587, 420.144
4,150, 4, 1186, 483.035, 423.36
4,150, 4, 1187, 483.467, 423.533
4,150, 4, 1188, 483.852, 423.643
